run_id,architecture,seed,bank,condition_id,accuracy,macro_f1,mae,pearson,raw_mae,raw_pearson,worst_condition_mae,worst_condition_macro_f1,actual_missing_ratio,samples_with_new_masking,raw_sign_conflict_rate,mean_projection_magnitude,argmax_agreement_with_published,per_class_f1,confusion
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:01:0.30:random:independent:2,0.46875,0.42808634489449426,0.9965665176913142,0.448778071110658,1.0463070480618626,0.14428616396505625,,,0.20658057696002297,31,0.625,0.09531733638159931,1.0,"{""Negative"": 0.6451612903225806, ""Neutral"": 0.42857142857142855, ""Positive"": 0.21052631578947367}","[[10, 1, 1], [1, 3, 1], [8, 5, 2]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:01:0.50:random:independent:0,0.4375,0.42686202686202684,1.0009807451438157,0.3168588195220218,1.040409384877421,0.18329139069918704,,,0.3438852390540053,31,0.59375,0.0970073919745162,1.0,"{""Negative"": 0.5333333333333333, ""Neutral"": 0.46153846153846156, ""Positive"": 0.2857142857142857}","[[8, 2, 2], [1, 3, 1], [9, 3, 3]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:01:0.50:random:independent:1,0.3125,0.3162117452440033,1.0284876228332518,-0.11419417411999885,1.0446915454231203,0.07140839572429401,,,0.3438852390540053,31,0.59375,0.0983449694469571,1.0,"{""Negative"": 0.3870967741935484, ""Neutral"": 0.46153846153846156, ""Positive"": 0.1}","[[6, 3, 3], [1, 3, 1], [12, 2, 1]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:01:0.50:random:independent:2,0.4375,0.43492063492063493,1.0057562299877405,0.1300461333777589,1.0536611857824028,0.07714145896705489,,,0.3438852390540053,31,0.65625,0.11094352120384574,1.0,"{""Negative"": 0.5333333333333333, ""Neutral"": 0.5714285714285714, ""Positive"": 0.2}","[[8, 2, 2], [0, 4, 1], [10, 3, 2]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:02:0.10:random:independent:0,0.4375,0.43394777265745005,1.0182426603913308,0.06921814064116608,1.0387522759847343,0.16972146647878403,,,0.08095922350094244,31,0.5625,0.07267911208346486,1.0,"{""Negative"": 0.5161290322580645, ""Neutral"": 0.5, ""Positive"": 0.2857142857142857}","[[8, 2, 2], [1, 3, 1], [10, 2, 3]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:02:0.10:random:independent:1,0.40625,0.3755799755799756,1.005274739709124,0.24788470958681388,1.0368902131449431,0.20943522418036448,,,0.08095922350094244,31,0.5625,0.08027084444835782,1.0,"{""Negative"": 0.5333333333333333, ""Neutral"": 0.3076923076923077, ""Positive"": 0.2857142857142857}","[[8, 2, 2], [2, 2, 1], [8, 4, 3]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:02:0.10:random:independent:2,0.40625,0.41313131313131307,1.020337583274953,-0.0005946365689952098,1.0420774571830407,0.12797096113636705,,,0.08095922350094244,31,0.5,0.0729932297784835,1.0,"{""Negative"": 0.4666666666666667, ""Neutral"": 0.5, ""Positive"": 0.2727272727272727}","[[7, 2, 3], [1, 3, 1], [10, 2, 3]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:02:0.30:random:independent:0,0.40625,0.41488779419813904,1.008937082793191,0.10495555502060538,1.0231023118831217,0.16848850947579871,,,0.2041295965678661,31,0.625,0.08239358349256218,1.0,"{""Negative"": 0.4827586206896552, ""Neutral"": 0.5714285714285714, ""Positive"": 0.19047619047619047}","[[7, 2, 3], [0, 4, 1], [10, 3, 2]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:02:0.30:random:independent:1,0.40625,0.4056747849851298,1.026379557972029,-0.007212252962810285,1.0516772787086666,0.07921850725728039,,,0.20535508676394454,31,0.59375,0.0857761577937752,1.0,"{""Negative"": 0.4827586206896552, ""Neutral"": 0.46153846153846156, ""Positive"": 0.2727272727272727}","[[7, 2, 3], [1, 3, 1], [9, 3, 3]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:02:0.30:random:independent:2,0.46875,0.46565656565656566,1.001481786962971,0.22652674533195763,1.0403524190187454,0.16873338123949996,,,0.20535508676394454,31,0.59375,0.0749863624278456,1.0,"{""Negative"": 0.5333333333333333, ""Neutral"": 0.5, ""Positive"": 0.36363636363636365}","[[8, 2, 2], [1, 3, 1], [9, 2, 4]]"
