run_id,candidate,bank,condition_id,accuracy,macro_f1,mae,pearson,raw_mae,raw_pearson,worst_condition_mae,worst_condition_macro_f1,actual_missing_ratio,samples_with_new_masking,raw_sign_conflict_rate,mean_projection_magnitude,argmax_agreement_with_published,per_class_f1,confusion
s5_B3_L2_seed42,frozen,confirm,confirm:1:0.30:random:independent:2,0.603021978021978,0.5834712291567646,0.6295849005770797,0.5446355129105928,0.6448451373112071,0.5373527959625852,,,0.12118179079621412,724,0.28708791208791207,0.04136983825771527,1.0,"{""Negative"": 0.6205250596658711, ""Neutral"": 0.4521276595744681, ""Positive"": 0.6777609682299546}","[[130, 42, 34], [34, 85, 65], [49, 65, 224]]"
s5_B3_L2_seed42,frozen,confirm,confirm:1:0.30:random:independent:3,0.6016483516483516,0.5822069043561168,0.6284234264468262,0.543318893543173,0.6450107227959722,0.5356453423279828,,,0.12118179079621412,724,0.29120879120879123,0.04276520850046814,1.0,"{""Negative"": 0.6101694915254238, ""Neutral"": 0.4566929133858268, ""Positive"": 0.6797583081570997}","[[126, 44, 36], [34, 87, 63], [47, 66, 225]]"
s5_B3_L2_seed42,frozen,confirm,confirm:1:0.30:random:independent:4,0.5892857142857143,0.5710103138084439,0.6294894889452955,0.5453902811510742,0.6419926120664229,0.5380104797303301,,,0.12118179079621412,724,0.28296703296703296,0.0414810620655889,1.0,"{""Negative"": 0.6168674698795181, ""Neutral"": 0.43455497382198954, ""Positive"": 0.661608497723824}","[[128, 43, 35], [33, 83, 68], [48, 72, 218]]"
s5_B3_L2_seed42,frozen,confirm,confirm:1:0.50:random:independent:0,0.5865384615384616,0.568079099746519,0.6277502110580576,0.5496663527176036,0.6420613249129319,0.5445276245070095,,,0.19077939219687765,724,0.28846153846153844,0.04300540014981077,1.0,"{""Negative"": 0.6105769230769231, ""Neutral"": 0.43005181347150256, ""Positive"": 0.6636085626911316}","[[127, 46, 33], [35, 83, 66], [48, 73, 217]]"
s5_B3_L2_seed42,frozen,confirm,confirm:1:0.50:random:independent:1,0.5934065934065934,0.5733444883755059,0.6254758084468298,0.5488957228135026,0.6399329985942241,0.5446432011716444,,,0.19077939219687765,724,0.28296703296703296,0.039527880562407955,1.0,"{""Negative"": 0.60431654676259, ""Neutral"": 0.4409448818897638, ""Positive"": 0.6747720364741642}","[[126, 46, 34], [36, 84, 64], [49, 67, 222]]"
s5_B3_L2_seed42,frozen,confirm,confirm:1:0.50:random:independent:2,0.5975274725274725,0.5809992430384283,0.6232942888972851,0.5528852810713175,0.6361428861516517,0.5486958240281435,,,0.19077939219687765,724,0.2925824175824176,0.04233310514639367,1.0,"{""Negative"": 0.6205250596658711, ""Neutral"": 0.45478036175710596, ""Positive"": 0.6676923076923077}","[[130, 43, 33], [34, 88, 62], [49, 72, 217]]"
s5_B3_L2_seed42,frozen,confirm,confirm:1:0.50:random:independent:3,0.5975274725274725,0.5787000885180432,0.629497876345227,0.5417630460049917,0.6434888554081976,0.539734116591995,,,0.19077939219687765,724,0.2857142857142857,0.04034393545534912,1.0,"{""Negative"": 0.6047619047619047, ""Neutral"": 0.45549738219895286, ""Positive"": 0.6758409785932722}","[[127, 46, 33], [35, 87, 62], [52, 65, 221]]"
s5_B3_L2_seed42,frozen,confirm,confirm:1:0.50:random:independent:4,0.5892857142857143,0.5698263909874962,0.6250814498880407,0.5490666589498711,0.6391944745606691,0.5435791270396504,,,0.19077939219687765,724,0.28708791208791207,0.04345253128261192,1.0,"{""Negative"": 0.6086956521739131, ""Neutral"": 0.43005181347150256, ""Positive"": 0.6707317073170732}","[[126, 48, 32], [35, 83, 66], [47, 71, 220]]"
s5_B3_L2_seed42,frozen,confirm,confirm:2:0.10:random:independent:0,0.5934065934065934,0.5710796036981035,0.6334089937370557,0.5346350867320325,0.6499052011346506,0.5268152133359987,,,0.05463115986514817,703,0.27197802197802196,0.03969937186320568,1.0,"{""Negative"": 0.5902439024390244, ""Neutral"": 0.4474393530997305, ""Positive"": 0.6755555555555556}","[[121, 44, 41], [33, 83, 68], [50, 60, 228]]"
s5_B3_L2_seed42,frozen,confirm,confirm:2:0.10:random:independent:1,0.592032967032967,0.5696760220917279,0.6349594473715995,0.5323777460994563,0.6503951045080691,0.5250861342860829,,,0.054721779748611546,703,0.2664835164835165,0.0388865547299385,1.0,"{""Negative"": 0.5882352941176471, ""Neutral"": 0.44623655913978494, ""Positive"": 0.6745562130177515}","[[120, 43, 43], [34, 83, 67], [48, 62, 228]]"
s5_B3_L2_seed42,frozen,confirm,confirm:2:0.10:random:independent:2,0.5879120879120879,0.5664514880109032,0.6375112443186425,0.5305319896134543,0.6510940268686921,0.5253803466969861,,,0.054722085337610214,703,0.27197802197802196,0.038785145582676255,1.0,"{""Negative"": 0.5956416464891041, ""Neutral"": 0.43902439024390244, ""Positive"": 0.6646884272997032}","[[123, 41, 42], [33, 81, 70], [51, 63, 224]]"
s5_B3_L2_seed42,frozen,confirm,confirm:2:0.10:random:independent:3,0.5934065934065934,0.5691541869290212,0.6352919973102735,0.5320198327383718,0.6496432807992448,0.5252954287404529,,,0.05481073229462825,703,0.26373626373626374,0.03611295187723833,1.0,"{""Negative"": 0.5916870415647921, ""Neutral"": 0.4383561643835616, ""Positive"": 0.6774193548387096}","[[121, 42, 43], [34, 80, 70], [48, 59, 231]]"
s5_B3_L2_seed42,frozen,confirm,confirm:2:0.10:random:independent:4,0.5989010989010989,0.576112989574528,0.634420174322875,0.5333454789644804,0.6503868621088319,0.5256078074016118,,,0.054671900167660166,703,0.25824175824175827,0.03662526812386382,1.0,"{""Negative"": 0.6057692307692307, ""Neutral"": 0.44505494505494503, ""Positive"": 0.6775147928994083}","[[126, 40, 40], [34, 81, 69], [50, 59, 229]]"
s5_B3_L2_seed42,frozen,confirm,confirm:2:0.30:random:independent:0,0.5810439560439561,0.5573769768816209,0.6389726037192148,0.5260203653837977,0.6531138749649892,0.5201172504547764,,,0.11512418691091199,703,0.2623626373626374,0.036866904671342814,1.0,"{""Negative"": 0.5882352941176471, ""Neutral"": 0.4230769230769231, ""Positive"": 0.6608187134502924}","[[120, 41, 45], [32, 77, 75], [50, 62, 226]]"
s5_B3_L2_seed42,frozen,confirm,confirm:2:0.30:random:independent:1,0.5824175824175825,0.559666108778273,0.6424245102606468,0.5245164619506487,0.6547168977251583,0.5195574854407317,,,0.1159329318492071,703,0.25961538461538464,0.037483743163059045,1.0,"{""Negative"": 0.5931372549019608, ""Neutral"": 0.4250681198910082, ""Positive"": 0.6607929515418502}","[[121, 39, 46], [34, 78, 72], [47, 66, 225]]"
s5_B3_L2_seed42,frozen,confirm,confirm:2:0.30:random:independent:2,0.5865384615384616,0.5638974590305055,0.6391581607825317,0.5286740635102429,0.6539015390674819,0.522600277260986,,,0.1154873941072718,703,0.2554945054945055,0.037082895912426514,1.0,"{""Negative"": 0.5922330097087378, ""Neutral"": 0.4376731301939058, ""Positive"": 0.6617862371888726}","[[122, 38, 46], [32, 79, 73], [52, 60, 226]]"
s5_B3_L2_seed42,frozen,confirm,confirm:2:0.30:random:independent:3,0.5934065934065934,0.5716655951339963,0.6355264009907842,0.5353280218294708,0.6485475783574057,0.5306985158644891,,,0.11622316567748371,703,0.2623626373626374,0.03775831849429306,1.0,"{""Negative"": 0.5995085995085995, ""Neutral"": 0.44686648501362397, ""Positive"": 0.6686217008797654}","[[122, 38, 46], [32, 82, 70], [47, 63, 228]]"
s5_B3_L2_seed42,frozen,confirm,confirm:2:0.30:random:independent:4,0.5851648351648352,0.5632991696320423,0.6361139054558107,0.5283822953688991,0.6488736279278093,0.5244980901882114,,,0.11543349521995608,703,0.26785714285714285,0.038387678254248346,1.0,"{""Negative"": 0.5931372549019608, ""Neutral"": 0.4359673024523161, ""Positive"": 0.6607929515418502}","[[121, 38, 47], [33, 80, 71], [48, 65, 225]]"
s5_B3_L2_seed42,frozen,confirm,confirm:2:0.50:random:independent:0,0.5796703296703297,0.5573339862578318,0.6392674400037626,0.5285185209065465,0.650564338275037,0.5242920436276833,,,0.1802318989094126,703,0.260989010989011,0.03828382603108555,1.0,"{""Negative"": 0.5882352941176471, ""Neutral"": 0.4297520661157025, ""Positive"": 0.654014598540146}","[[120, 37, 49], [32, 78, 74], [50, 64, 224]]"
s5_B3_L2_seed42,frozen,confirm,confirm:2:0.50:random:independent:1,0.5810439560439561,0.5585472167536873,0.6409530591170376,0.5241211040685312,0.6518624127320536,0.5206155095691105,,,0.180859665600393,703,0.25961538461538464,0.03682062235037377,1.0,"{""Negative"": 0.5896805896805897, ""Neutral"": 0.430939226519337, ""Positive"": 0.6550218340611353}","[[120, 37, 49], [31, 78, 75], [50, 63, 225]]"
s5_B3_L2_seed42,frozen,confirm,confirm:2:0.50:random:independent:2,0.5837912087912088,0.5600183185313058,0.6387046940273963,0.528448410945554,0.6519746719757197,0.5244559263199436,,,0.18037113566907356,703,0.260989010989011,0.03738091846688926,1.0,"{""Negative"": 0.5925925925925926, ""Neutral"": 0.4265927977839335, ""Positive"": 0.6608695652173913}","[[120, 38, 48], [31, 77, 76], [48, 62, 228]]"
s5_B3_L2_seed42,frozen,confirm,confirm:2:0.50:random:independent:3,0.5824175824175825,0.5604204436321224,0.6385224002690761,0.5311640313480958,0.6513285400233344,0.5273067362588918,,,0.18066393296104644,703,0.2651098901098901,0.038082028754980686,1.0,"{""Negative"": 0.5847665847665847, ""Neutral"": 0.43956043956043955, ""Positive"": 0.656934306569343}","[[119, 38, 49], [31, 80, 73], [51, 62, 225]]"
s5_B3_L2_seed42,frozen,confirm,confirm:2:0.50:random:independent:4,0.5796703296703297,0.5541348290919962,0.6399194538029505,0.5293342755483125,0.6529825627189744,0.5238679211977082,,,0.18088770492183545,703,0.25,0.03655460880387287,1.0,"{""Negative"": 0.5853658536585366, ""Neutral"": 0.4180790960451977, ""Positive"": 0.6589595375722543}","[[120, 38, 48], [32, 74, 78], [52, 58, 228]]"
s5_B3_L2_seed42,frozen,confirm,confirm:01:0.10:random:independent:0,0.570054945054945,0.545151150325209,0.6503264731774127,0.508935637987152,0.6583055640662928,0.5090872665304769,,,0.09164042378228397,724,0.2692307692307692,0.03484550599134885,1.0,"{""Negative"": 0.5687203791469194, ""Neutral"": 0.4099722991689751, ""Positive"": 0.6567607726597325}","[[120, 44, 42], [38, 74, 72], [58, 59, 221]]"
s5_B3_L2_seed42,frozen,confirm,confirm:01:0.10:random:independent:1,0.5659340659340659,0.5429823897141962,0.6485238393045798,0.5224833243031307,0.6578124604945245,0.5190796769892658,,,0.09164042378228397,724,0.2554945054945055,0.036242335545394445,1.0,"{""Negative"": 0.5761904761904761, ""Neutral"": 0.4088397790055249, ""Positive"": 0.6439169139465876}","[[121, 39, 46], [37, 74, 73], [56, 65, 217]]"
s5_B3_L2_seed42,frozen,confirm,confirm:01:0.10:random:independent:2,0.5879120879120879,0.5631452066662429,0.6487283949664906,0.5116457884861801,0.6615824305278423,0.5044944000510151,,,0.09164042378228397,724,0.25686813186813184,0.03477651883312143,1.0,"{""Negative"": 0.5952380952380952, ""Neutral"": 0.4245810055865922, ""Positive"": 0.6696165191740413}","[[125, 41, 40], [35, 76, 73], [54, 57, 227]]"
s5_B3_L2_seed42,frozen,confirm,confirm:01:0.10:random:independent:3,0.5755494505494505,0.5549642932700708,0.6498403690539546,0.5153530598062859,0.6631678175692867,0.5104004619802279,,,0.09164042378228397,724,0.2623626373626374,0.035649229401169893,1.0,"{""Negative"": 0.5851318944844125, ""Neutral"": 0.4328767123287671, ""Positive"": 0.6468842729970327}","[[122, 38, 46], [33, 79, 72], [56, 64, 218]]"
s5_B3_L2_seed42,frozen,confirm,confirm:01:0.10:random:independent:4,0.5796703296703297,0.5555906933166143,0.648657718234673,0.508643305974512,0.6573982929432212,0.5099088588912353,,,0.09164042378228397,724,0.24862637362637363,0.03211599149157058,1.0,"{""Negative"": 0.5768321513002365, ""Neutral"": 0.43304843304843305, ""Positive"": 0.656891495601173}","[[122, 36, 48], [36, 76, 72], [59, 55, 224]]"
s5_B3_L2_seed42,frozen,confirm,confirm:01:0.30:random:independent:0,0.5576923076923077,0.5264706680014198,0.6782419406446126,0.4695786067598869,0.6854656835260627,0.4767604109669996,,,0.22180207259457435,724,0.2445054945054945,0.032872927504941654,1.0,"{""Negative"": 0.5317647058823529, ""Neutral"": 0.39067055393586003, ""Positive"": 0.6569767441860465}","[[113, 41, 52], [45, 67, 72], [61, 51, 226]]"
s5_B3_L2_seed42,frozen,confirm,confirm:01:0.30:random:independent:1,0.5645604395604396,0.5381812527365505,0.667105834022148,0.4841595028623785,0.6737307740354931,0.48607535364928744,,,0.22180207259457435,724,0.2445054945054945,0.028554693604088743,1.0,"{""Negative"": 0.580046403712297, ""Neutral"": 0.38857142857142857, ""Positive"": 0.6459259259259259}","[[125, 37, 44], [41, 68, 75], [59, 61, 218]]"
s5_B3_L2_seed42,frozen,confirm,confirm:01:0.30:random:independent:2,0.5631868131868132,0.5338341667437302,0.6689513224459939,0.48248835739528534,0.6771811298913435,0.48234613265738485,,,0.22180207259457435,724,0.24725274725274726,0.03153885251747874,1.0,"{""Negative"": 0.5613207547169812, ""Neutral"": 0.3861671469740634, ""Positive"": 0.654014598540146}","[[119, 39, 48], [42, 67, 75], [57, 57, 224]]"
s5_B3_L2_seed42,frozen,confirm,confirm:01:0.30:random:independent:3,0.5508241758241759,0.5194009726748328,0.6678289330888253,0.48565550950279723,0.6791148558156667,0.4812147494305645,,,0.22180207259457435,724,0.25,0.03298585058016764,1.0,"{""Negative"": 0.5445783132530121, ""Neutral"": 0.36056338028169016, ""Positive"": 0.6530612244897959}","[[113, 50, 43], [39, 64, 81], [57, 57, 224]]"
s5_B3_L2_seed42,frozen,confirm,confirm:01:0.30:random:independent:4,0.5618131868131868,0.5329076326995253,0.6682733455212397,0.4781469534183763,0.6759319003763516,0.48035050193063755,,,0.22180207259457435,724,0.24725274725274726,0.029663356360653925,1.0,"{""Negative"": 0.5747663551401869, ""Neutral"": 0.37681159420289856, ""Positive"": 0.6471449487554904}","[[123, 37, 46], [41, 65, 78], [58, 59, 221]]"
s5_B3_L2_seed42,frozen,confirm,confirm:01:0.50:random:independent:0,0.554945054945055,0.528861794688976,0.6837892581757117,0.46190651943204564,0.6895767776449058,0.4627903979217189,,,0.36109266611629226,724,0.24313186813186813,0.03027788836781631,1.0,"{""Negative"": 0.5491990846681922, ""Neutral"": 0.39655172413793105, ""Positive"": 0.6408345752608048}","[[120, 38, 48], [45, 69, 70], [66, 57, 215]]"
s5_B3_L2_seed42,frozen,confirm,confirm:01:0.50:random:independent:1,0.5233516483516484,0.4981302013644123,0.6976243040173755,0.42249179177601787,0.7052813720387908,0.42790349146390716,,,0.36109266611629226,724,0.27197802197802196,0.031378276917829614,1.0,"{""Negative"": 0.5128205128205128, ""Neutral"": 0.3687150837988827, ""Positive"": 0.6128550074738416}","[[110, 43, 53], [45, 66, 73], [68, 65, 205]]"
s5_B3_L2_seed42,frozen,confirm,confirm:01:0.50:random:independent:2,0.5302197802197802,0.5062634390985495,0.6947588396903414,0.4392327502895543,0.7001198681357962,0.44522029664986607,,,0.36109266611629226,724,0.2651098901098901,0.030961648524790022,1.0,"{""Negative"": 0.5130641330166271, ""Neutral"": 0.39215686274509803, ""Positive"": 0.6135693215339233}","[[108, 41, 57], [39, 70, 75], [68, 62, 208]]"
s5_B3_L2_seed42,frozen,confirm,confirm:01:0.50:random:independent:3,0.5590659340659341,0.5286643960209472,0.6881269216253699,0.4397216766598972,0.6973013918959423,0.4397318523536148,,,0.36109266611629226,724,0.25,0.030114291308386314,1.0,"{""Negative"": 0.5377358490566038, ""Neutral"": 0.38746438746438744, ""Positive"": 0.6607929515418502}","[[114, 43, 49], [47, 68, 69], [57, 56, 225]]"
s5_B3_L2_seed42,frozen,confirm,confirm:01:0.50:random:independent:4,0.5274725274725275,0.5006756367611526,0.6963969195344455,0.44286050622926304,0.702060371985311,0.44929335376100354,,,0.36109266611629226,724,0.24313186813186813,0.028904450760061266,1.0,"{""Negative"": 0.5320665083135392, ""Neutral"": 0.35795454545454547, ""Positive"": 0.6120058565153733}","[[112, 37, 57], [42, 63, 79], [61, 68, 209]]"
s5_B3_L2_seed42,frozen,confirm,confirm:02:0.10:random:independent:0,0.570054945054945,0.5454518760915662,0.652911843484984,0.5094385766740478,0.6633153345671247,0.508851830347879,,,0.09010654173704402,724,0.2541208791208791,0.03469787868714103,1.0,"{""Negative"": 0.5966587112171837, ""Neutral"": 0.3954802259887006, ""Positive"": 0.6442166910688141}","[[125, 37, 44], [33, 70, 81], [55, 63, 220]]"
s5_B3_L2_seed42,frozen,confirm,confirm:02:0.10:random:independent:1,0.570054945054945,0.5428679672022344,0.6543860240145372,0.5065164956511333,0.6652465324623735,0.5045562836346258,,,0.09028700172486977,724,0.25137362637362637,0.033565052779870375,1.0,"{""Negative"": 0.5652173913043478, ""Neutral"": 0.4044943820224719, ""Positive"": 0.6588921282798834}","[[117, 42, 47], [37, 72, 75], [54, 58, 226]]"
