run_id,candidate,bank,condition_id,accuracy,macro_f1,mae,pearson,raw_mae,raw_pearson,worst_condition_mae,worst_condition_macro_f1,actual_missing_ratio,samples_with_new_masking,raw_sign_conflict_rate,mean_projection_magnitude,argmax_agreement_with_published,per_class_f1,confusion
s5_B3_L2_seed42,frozen,position,position:1:0.10:middle:independent:0,0.5934065934065934,0.5729919445544255,0.6304436156202476,0.5408069932626318,0.6456837853989922,0.5325311415131747,,,0.056143892214244775,724,0.2760989010989011,0.0387094980803656,1.0,"{""Negative"": 0.6028708133971292, ""Neutral"": 0.4474393530997305, ""Positive"": 0.6686656671664168}","[[126, 41, 39], [34, 83, 67], [52, 63, 223]]"
s5_B3_L2_seed42,frozen,position,position:1:0.10:end:independent:0,0.5906593406593407,0.5701081929637013,0.6347896168906282,0.5332916559551643,0.6492721494389596,0.5281104832385597,,,0.056143892214244775,724,0.2774725274725275,0.038534839161690114,1.0,"{""Negative"": 0.60431654676259, ""Neutral"": 0.43733333333333335, ""Positive"": 0.6686746987951807}","[[126, 44, 36], [34, 82, 68], [51, 65, 222]]"
s5_B3_L2_seed42,frozen,position,position:1:0.30:start:independent:0,0.5947802197802198,0.5773199657415009,0.6296160468239952,0.5429537061169329,0.6452416117599868,0.5368876086193984,,,0.12118179079621412,724,0.2857142857142857,0.04219973684437163,1.0,"{""Negative"": 0.6172248803827751, ""Neutral"": 0.4490861618798956, ""Positive"": 0.665648854961832}","[[129, 41, 36], [35, 86, 63], [48, 72, 218]]"
s5_B3_L2_seed42,frozen,position,position:1:0.30:middle:independent:0,0.5961538461538461,0.5782705474194837,0.6286914254367516,0.5412302857733053,0.6433458420304725,0.5364255854676528,,,0.12118179079621412,724,0.27884615384615385,0.040320129614781874,1.0,"{""Negative"": 0.6190476190476191, ""Neutral"": 0.4521276595744681, ""Positive"": 0.6636363636363637}","[[130, 40, 36], [32, 85, 67], [52, 67, 219]]"
s5_B3_L2_seed42,frozen,position,position:1:0.30:end:independent:0,0.5961538461538461,0.5754143047424342,0.6290111581647952,0.5409382869115028,0.6434236206830695,0.5371284512622938,,,0.12118179079621412,724,0.27884615384615385,0.040822103957782734,1.0,"{""Negative"": 0.6066350710900474, ""Neutral"": 0.44385026737967914, ""Positive"": 0.6757575757575758}","[[128, 45, 33], [35, 83, 66], [53, 62, 223]]"
s5_B3_L2_seed42,frozen,position,position:1:0.50:start:independent:0,0.5851648351648352,0.5682571781661772,0.6288226198244062,0.550737689783838,0.6427898847262611,0.5453149765352515,,,0.19077939219687765,724,0.3076923076923077,0.04229123793314774,1.0,"{""Negative"": 0.6095238095238096, ""Neutral"": 0.43478260869565216, ""Positive"": 0.6604651162790698}","[[128, 45, 33], [38, 85, 61], [48, 77, 213]]"
s5_B3_L2_seed42,frozen,position,position:1:0.50:middle:independent:0,0.5879120879120879,0.5697139914731071,0.6287191637399104,0.5468941057342247,0.6413673316435582,0.543865464335414,,,0.19077939219687765,724,0.2857142857142857,0.04164321560945648,1.0,"{""Negative"": 0.6066350710900474, ""Neutral"": 0.4409448818897638, ""Positive"": 0.6615620214395099}","[[128, 44, 34], [35, 84, 65], [53, 69, 216]]"
s5_B3_L2_seed42,frozen,position,position:1:0.50:end:independent:0,0.5906593406593407,0.5722605555353609,0.6281397608453101,0.546506507754991,0.6419554124176912,0.5415585782744143,,,0.19077939219687765,724,0.28983516483516486,0.04374763774281511,1.0,"{""Negative"": 0.6076555023923444, ""Neutral"": 0.44041450777202074, ""Positive"": 0.6687116564417178}","[[127, 47, 32], [35, 85, 64], [50, 70, 218]]"
s5_B3_L2_seed42,frozen,position,position:2:0.10:start:independent:0,0.5934065934065934,0.5708936292078297,0.6346413137365173,0.5328451275041808,0.6503880641187777,0.5248108089616041,,,0.054563930311417035,703,0.2706043956043956,0.038715001776241334,1.0,"{""Negative"": 0.6014669926650367, ""Neutral"": 0.4366576819407008, ""Positive"": 0.6745562130177515}","[[123, 42, 41], [34, 81, 69], [46, 64, 228]]"
s5_B3_L2_seed42,frozen,position,position:2:0.10:middle:independent:0,0.592032967032967,0.5677279672085298,0.6368529689456408,0.5307912439268956,0.6512607546564151,0.5248768559477703,,,0.05458841707097966,703,0.2554945054945055,0.03555168136936295,1.0,"{""Negative"": 0.5922330097087378, ""Neutral"": 0.43646408839779005, ""Positive"": 0.6744868035190615}","[[122, 42, 42], [33, 79, 72], [51, 57, 230]]"
s5_B3_L2_seed42,frozen,position,position:2:0.10:end:independent:0,0.5975274725274725,0.5759563322093435,0.6365871763933327,0.5317437020327311,0.6508195957240577,0.526994613164631,,,0.054373210911400655,703,0.2664835164835165,0.038697805429643,1.0,"{""Negative"": 0.6009615384615384, ""Neutral"": 0.45231607629427795, ""Positive"": 0.674591381872214}","[[125, 40, 41], [34, 83, 67], [51, 60, 227]]"
s5_B3_L2_seed42,frozen,position,position:2:0.30:start:independent:0,0.5851648351648352,0.561221884765185,0.6391321975890425,0.5269749033463715,0.6518768540655191,0.5221595495279575,,,0.11575346434053237,703,0.2651098901098901,0.03733836443208076,1.0,"{""Negative"": 0.5905707196029777, ""Neutral"": 0.4273972602739726, ""Positive"": 0.6656976744186046}","[[119, 40, 47], [32, 78, 74], [46, 63, 229]]"
s5_B3_L2_seed42,frozen,position,position:2:0.30:middle:independent:0,0.5851648351648352,0.5617999969039554,0.6369395351868247,0.531146026705738,0.6509343307455081,0.5258494939236307,,,0.11549889533824237,703,0.25961538461538464,0.03683089726902135,1.0,"{""Negative"": 0.5916870415647921, ""Neutral"": 0.430939226519337, ""Positive"": 0.6627737226277373}","[[121, 39, 46], [32, 78, 74], [50, 61, 227]]"
s5_B3_L2_seed42,frozen,position,position:2:0.30:end:independent:0,0.592032967032967,0.5708504385489693,0.6372041827050048,0.532411492405732,0.6508279076040528,0.5268187369705826,,,0.114801794858775,703,0.2664835164835165,0.038056287965694297,1.0,"{""Negative"": 0.6, ""Neutral"": 0.44686648501362397, ""Positive"": 0.6656848306332842}","[[123, 38, 45], [32, 82, 70], [49, 63, 226]]"
s5_B3_L2_seed42,frozen,position,position:2:0.50:start:independent:0,0.5728021978021978,0.550080432728077,0.643797544009345,0.5209144718541976,0.6540570983171954,0.5177258775259403,,,0.18114308055679756,703,0.26373626373626374,0.03812403064063945,1.0,"{""Negative"": 0.5833333333333334, ""Neutral"": 0.418732782369146, ""Positive"": 0.6481751824817519}","[[119, 39, 48], [31, 76, 77], [52, 64, 222]]"
s5_B3_L2_seed42,frozen,position,position:2:0.50:middle:independent:0,0.5796703296703297,0.555405020010964,0.6406552094592171,0.5263660476300447,0.6543378577731386,0.521277588176911,,,0.18059795519068553,703,0.2554945054945055,0.037081751714262,1.0,"{""Negative"": 0.5902439024390244, ""Neutral"": 0.41899441340782123, ""Positive"": 0.6569767441860465}","[[121, 38, 47], [32, 75, 77], [51, 61, 226]]"
s5_B3_L2_seed42,frozen,position,position:2:0.50:end:independent:0,0.592032967032967,0.5687642014695652,0.6371678146891869,0.5328047747697031,0.650548714172136,0.5268610993333771,,,0.17971414634762317,703,0.25686813186813184,0.03782108005185376,1.0,"{""Negative"": 0.6009852216748769, ""Neutral"": 0.4376731301939058, ""Positive"": 0.6676342525399129}","[[122, 36, 48], [32, 79, 73], [46, 62, 230]]"
