run_id,candidate,bank,condition_id,accuracy,macro_f1,mae,pearson,raw_mae,raw_pearson,worst_condition_mae,worst_condition_macro_f1,actual_missing_ratio,samples_with_new_masking,raw_sign_conflict_rate,mean_projection_magnitude,argmax_agreement_with_published,per_class_f1,confusion
s5_B3_L2_seed42,frozen,coupling,coupling:02:0.10:random:synchronized:0,0.592032967032967,0.5672687279348813,0.6529616241233526,0.5063071641872587,0.6644828226775504,0.5034739636901827,,,0.09016877217572151,724,0.23901098901098902,0.029746518481522797,1.0,"{""Negative"": 0.6084905660377359, ""Neutral"": 0.4314868804664723, ""Positive"": 0.6618287373004355}","[[129, 33, 44], [31, 74, 79], [58, 52, 228]]"
s5_B3_L2_seed42,frozen,coupling,coupling:02:0.10:random:synchronized:1,0.5892857142857143,0.5656994139755978,0.6465225838139653,0.5086058674884377,0.6595890670400727,0.5047138206081998,,,0.09020615890184541,724,0.2541208791208791,0.033338812124974776,1.0,"{""Negative"": 0.5922330097087378, ""Neutral"": 0.43526170798898073, ""Positive"": 0.6696035242290749}","[[122, 44, 40], [30, 79, 75], [54, 56, 228]]"
s5_B3_L2_seed42,frozen,coupling,coupling:02:0.10:random:synchronized:2,0.5673076923076923,0.5393850020680724,0.6478101130101379,0.5059890533778445,0.660566970511534,0.5035818458191651,,,0.09035028580614622,724,0.25137362637362637,0.03565286661263678,1.0,"{""Negative"": 0.5603864734299517, ""Neutral"": 0.398876404494382, ""Positive"": 0.6588921282798834}","[[116, 43, 47], [38, 71, 75], [54, 58, 226]]"
s5_B3_L2_seed42,frozen,coupling,coupling:02:0.10:random:synchronized:3,0.5851648351648352,0.5621554520490744,0.6567738724553323,0.5009402005414348,0.6656300360183385,0.5045396393143363,,,0.09028995475373905,724,0.24587912087912087,0.03411817038850961,1.0,"{""Negative"": 0.5893719806763285, ""Neutral"": 0.43820224719101125, ""Positive"": 0.6588921282798834}","[[122, 38, 46], [30, 78, 76], [56, 56, 226]]"
s5_B3_L2_seed42,frozen,coupling,coupling:02:0.10:random:synchronized:4,0.5837912087912088,0.5607273160603915,0.647683865826143,0.5117925598042659,0.6605776377472576,0.508153553463191,,,0.09017616520968971,724,0.2664835164835165,0.03554646268889799,1.0,"{""Negative"": 0.5812807881773399, ""Neutral"": 0.4371584699453552, ""Positive"": 0.6637426900584795}","[[118, 40, 48], [33, 80, 71], [49, 62, 227]]"
s5_B3_L2_seed42,frozen,coupling,coupling:02:0.30:random:synchronized:0,0.5439560439560439,0.5114126591255456,0.6830097322187582,0.45631367218473073,0.6912543502339459,0.4521705319963271,,,0.21620238719838752,724,0.22664835164835165,0.02713341417664682,1.0,"{""Negative"": 0.5486284289276808, ""Neutral"": 0.3560830860534125, ""Positive"": 0.6295264623955432}","[[110, 33, 63], [33, 60, 91], [52, 60, 226]]"
s5_B3_L2_seed42,frozen,coupling,coupling:02:0.30:random:synchronized:1,0.5563186813186813,0.5218255660313386,0.6831518839519103,0.4577216301813626,0.6937688371309867,0.45194368004038904,,,0.21654998955775404,724,0.2239010989010989,0.026796398377827886,1.0,"{""Negative"": 0.5250596658711217, ""Neutral"": 0.38323353293413176, ""Positive"": 0.6571834992887624}","[[110, 40, 56], [42, 64, 78], [61, 46, 231]]"
s5_B3_L2_seed42,frozen,coupling,coupling:02:0.30:random:synchronized:2,0.5563186813186813,0.5191623824763912,0.6720204942815088,0.4858885512761789,0.6795576627489056,0.4845999717646562,,,0.21635629467224524,724,0.22802197802197802,0.028286990470504696,1.0,"{""Negative"": 0.5346534653465347, ""Neutral"": 0.3663663663663664, ""Positive"": 0.6564673157162726}","[[108, 37, 61], [39, 61, 84], [51, 51, 236]]"
s5_B3_L2_seed42,frozen,coupling,coupling:02:0.30:random:synchronized:3,0.5590659340659341,0.5258942657522779,0.6937136857158207,0.44702692267017385,0.701727556719721,0.4451550544484674,,,0.21612664934996126,724,0.23626373626373626,0.029708683278174188,1.0,"{""Negative"": 0.5615763546798029, ""Neutral"": 0.36904761904761907, ""Positive"": 0.6470588235294118}","[[114, 35, 57], [34, 62, 88], [52, 55, 231]]"
s5_B3_L2_seed42,frozen,coupling,coupling:02:0.30:random:synchronized:4,0.5480769230769231,0.5173638664545193,0.6875292453807953,0.45703887334779125,0.6950271398156553,0.4578700584185649,,,0.21611214269303058,724,0.24587912087912087,0.030243705652506798,1.0,"{""Negative"": 0.5219512195121951, ""Neutral"": 0.3872832369942196, ""Positive"": 0.6428571428571429}","[[107, 42, 57], [37, 67, 80], [60, 53, 225]]"
s5_B3_L2_seed42,frozen,coupling,coupling:02:0.50:random:synchronized:0,0.5082417582417582,0.4677881979728231,0.7336039226418505,0.3604191626449115,0.7378070481367164,0.36191442253132566,,,0.35080034305464375,724,0.21153846153846154,0.022366608002732744,1.0,"{""Negative"": 0.4854368932038835, ""Neutral"": 0.3141025641025641, ""Positive"": 0.6038251366120219}","[[100, 29, 77], [39, 49, 96], [67, 50, 221]]"
s5_B3_L2_seed42,frozen,coupling,coupling:02:0.50:random:synchronized:1,0.5164835164835165,0.4716287458938537,0.7149817370051373,0.3764022464416296,0.7206193742311591,0.3756710759190779,,,0.35059069998651204,724,0.20192307692307693,0.021359861031060034,1.0,"{""Negative"": 0.4925373134328358, ""Neutral"": 0.3081967213114754, ""Positive"": 0.6141522029372497}","[[99, 26, 81], [37, 47, 100], [60, 48, 230]]"
s5_B3_L2_seed42,frozen,coupling,coupling:02:0.50:random:synchronized:2,0.5137362637362637,0.469379721909585,0.7190792544630531,0.37038347569585184,0.723584840642186,0.37286480339787126,,,0.35110931119009725,724,0.19917582417582416,0.021269805452612405,1.0,"{""Negative"": 0.46973365617433416, ""Neutral"": 0.31715210355987056, ""Positive"": 0.6212534059945504}","[[97, 32, 77], [44, 49, 91], [66, 44, 228]]"
s5_B3_L2_seed42,frozen,coupling,coupling:02:0.50:random:synchronized:3,0.5260989010989011,0.4803678562532882,0.71253992516834,0.39184033363478593,0.7184169739280101,0.39486567039790316,,,0.35077343005020284,724,0.20467032967032966,0.02261322563316796,1.0,"{""Negative"": 0.5073170731707317, ""Neutral"": 0.3042071197411003, ""Positive"": 0.6295793758480326}","[[104, 32, 70], [40, 47, 97], [60, 46, 232]]"
s5_B3_L2_seed42,frozen,coupling,coupling:02:0.50:random:synchronized:4,0.5192307692307693,0.4700904081741828,0.7173789755913911,0.38773338579318817,0.724637869939945,0.3870330775972313,,,0.3507153818660556,724,0.1936813186813187,0.024854663939512037,1.0,"{""Negative"": 0.472636815920398, ""Neutral"": 0.3032258064516129, ""Positive"": 0.6344086021505376}","[[95, 35, 76], [43, 47, 94], [58, 44, 236]]"
s5_B3_L2_seed42,frozen,coupling,coupling:12:0.10:random:synchronized:0,0.5934065934065934,0.5715423077713564,0.6312527438085158,0.5416118014093098,0.6461128376137751,0.5342348025428809,,,0.09020823630307655,724,0.2692307692307692,0.03860848720374998,1.0,"{""Negative"": 0.60431654676259, ""Neutral"": 0.4366576819407008, ""Positive"": 0.6736526946107785}","[[126, 43, 37], [35, 81, 68], [50, 63, 225]]"
s5_B3_L2_seed42,frozen,coupling,coupling:12:0.10:random:synchronized:1,0.5989010989010989,0.5779311473428872,0.6327457197841381,0.5400052530997064,0.647707663276898,0.533316055373442,,,0.0901820118864736,724,0.27472527472527475,0.03847236351597604,1.0,"{""Negative"": 0.60431654676259, ""Neutral"": 0.4528301886792453, ""Positive"": 0.6766467065868264}","[[126, 41, 39], [35, 84, 65], [50, 62, 226]]"
s5_B3_L2_seed42,frozen,coupling,coupling:12:0.10:random:synchronized:2,0.5934065934065934,0.5697979354486203,0.6314777884214626,0.5415735694907691,0.6451776108479352,0.5365372536515397,,,0.09009081905256501,724,0.26373626373626374,0.036979039649968286,1.0,"{""Negative"": 0.6009615384615384, ""Neutral"": 0.4328767123287671, ""Positive"": 0.6755555555555556}","[[125, 42, 39], [35, 79, 70], [50, 60, 228]]"
s5_B3_L2_seed42,frozen,coupling,coupling:12:0.10:random:synchronized:3,0.5934065934065934,0.5722039172275796,0.6329716009806147,0.5367304864044454,0.6475637447201534,0.5311122972451735,,,0.09017479379870108,724,0.2760989010989011,0.03969982869786384,1.0,"{""Negative"": 0.5913461538461539, ""Neutral"": 0.45161290322580644, ""Positive"": 0.6736526946107785}","[[123, 44, 39], [34, 84, 66], [53, 60, 225]]"
s5_B3_L2_seed42,frozen,coupling,coupling:12:0.10:random:synchronized:4,0.5879120879120879,0.5678615767061647,0.6340311270669594,0.5342299893027997,0.6472475231256705,0.528384906567088,,,0.09020090521802396,724,0.27884615384615385,0.04050227544819424,1.0,"{""Negative"": 0.6014319809069213, ""Neutral"": 0.4385026737967914, ""Positive"": 0.6636500754147813}","[[126, 43, 37], [34, 82, 68], [53, 65, 220]]"
s5_B3_L2_seed42,frozen,coupling,coupling:12:0.30:random:synchronized:0,0.5947802197802198,0.5740025147119168,0.6276158258006305,0.5480705828676006,0.6411111673370904,0.5428139907367632,,,0.2157091480387082,724,0.2692307692307692,0.039700228451560814,1.0,"{""Negative"": 0.6168674698795181, ""Neutral"": 0.43548387096774194, ""Positive"": 0.6696562032884903}","[[128, 40, 38], [34, 81, 69], [47, 67, 224]]"
s5_B3_L2_seed42,frozen,coupling,coupling:12:0.30:random:synchronized:1,0.5934065934065934,0.571409776778978,0.6308554805941798,0.5441469825409492,0.6439755811755147,0.5384001159175621,,,0.2164032785768836,724,0.2664835164835165,0.03802090478721228,1.0,"{""Negative"": 0.6034063260340633, ""Neutral"": 0.44021739130434784, ""Positive"": 0.670605612998523}","[[124, 41, 41], [32, 81, 71], [49, 62, 227]]"
s5_B3_L2_seed42,frozen,coupling,coupling:12:0.30:random:synchronized:2,0.5879120879120879,0.5665689918776389,0.6289090878180423,0.5422703792196844,0.6422420499518842,0.5366299985550377,,,0.21545070965771684,724,0.26785714285714285,0.038913176576432944,1.0,"{""Negative"": 0.6014319809069213, ""Neutral"": 0.43360433604336046, ""Positive"": 0.6646706586826348}","[[126, 42, 38], [34, 80, 70], [53, 63, 222]]"
s5_B3_L2_seed42,frozen,coupling,coupling:12:0.30:random:synchronized:3,0.5865384615384616,0.5646084676722422,0.6305241213644435,0.5435254262485791,0.6431263190295015,0.5372832165155376,,,0.2160399574918338,724,0.26785714285714285,0.03863638155088647,1.0,"{""Negative"": 0.6009615384615384, ""Neutral"": 0.4281842818428184, ""Positive"": 0.6646795827123696}","[[125, 41, 40], [35, 79, 70], [50, 65, 223]]"
s5_B3_L2_seed42,frozen,coupling,coupling:12:0.30:random:synchronized:4,0.5851648351648352,0.5645718504271028,0.632209406299922,0.5467449830534388,0.645976600308831,0.5412249746938594,,,0.2161054635176837,724,0.28708791208791207,0.04076074796137246,1.0,"{""Negative"": 0.6014669926650367, ""Neutral"": 0.42857142857142855, ""Positive"": 0.6636771300448431}","[[123, 44, 39], [33, 81, 70], [47, 69, 222]]"
s5_B3_L2_seed42,frozen,coupling,coupling:12:0.50:random:synchronized:0,0.5879120879120879,0.5682832919386848,0.6313102903801989,0.544473713192243,0.6452821310978014,0.5397484817535959,,,0.3508976430954327,724,0.2774725274725275,0.03827529845827228,1.0,"{""Negative"": 0.5927710843373494, ""Neutral"": 0.450402144772118, ""Positive"": 0.6616766467065869}","[[123, 42, 41], [32, 84, 68], [54, 63, 221]]"
s5_B3_L2_seed42,frozen,coupling,coupling:12:0.50:random:synchronized:1,0.5892857142857143,0.5687410850706341,0.6261959964568634,0.55300670761671,0.6394147526851477,0.5483784289094984,,,0.35081628105414864,724,0.2774725274725275,0.03811832816321607,1.0,"{""Negative"": 0.6004842615012107, ""Neutral"": 0.4420485175202156, ""Positive"": 0.6636904761904762}","[[124, 40, 42], [33, 82, 69], [50, 65, 223]]"
s5_B3_L2_seed42,frozen,coupling,coupling:12:0.50:random:synchronized:2,0.592032967032967,0.5700146214420315,0.628712995856591,0.5490505348376956,0.6409207033402808,0.5448632588661233,,,0.35024538061015387,724,0.26785714285714285,0.0389974166147984,1.0,"{""Negative"": 0.6120481927710844, ""Neutral"": 0.42934782608695654, ""Positive"": 0.6686478454680534}","[[127, 40, 39], [34, 79, 71], [48, 65, 225]]"
s5_B3_L2_seed42,frozen,coupling,coupling:12:0.50:random:synchronized:3,0.5851648351648352,0.5657388347801685,0.629242255827408,0.5491895079419938,0.6418334437370464,0.544522891635495,,,0.3506756352734667,724,0.28846153846153844,0.0417098407540675,1.0,"{""Negative"": 0.5975903614457831, ""Neutral"": 0.43799472295514513, ""Positive"": 0.6616314199395771}","[[124, 44, 38], [34, 83, 67], [51, 68, 219]]"
